,param,value,Models,var,sim_scenario
13,5.0,0.6588606060606059,FACTM,eta_corr_spearmann,scaling_topics_param
12,5.0,0.6713212121212121,FACTM,eta_corr_spearmann,scaling_topics_param
11,5.0,0.6001454545454545,FACTM,eta_corr_spearmann,scaling_topics_param
10,5.0,0.6316606060606059,FACTM,eta_corr_spearmann,scaling_topics_param
9,1.0,0.8369939393939394,FACTM,eta_corr_spearmann,scaling_topics_param
8,1.0,0.8388848484848483,FACTM,eta_corr_spearmann,scaling_topics_param
7,1.0,0.8598787878787879,FACTM,eta_corr_spearmann,scaling_topics_param
6,1.0,0.8462060606060604,FACTM,eta_corr_spearmann,scaling_topics_param
5,1.0,0.8288484848484848,FACTM,eta_corr_spearmann,scaling_topics_param
4,1.0,0.8503272727272727,FACTM,eta_corr_spearmann,scaling_topics_param
3,1.0,0.8410666666666666,FACTM,eta_corr_spearmann,scaling_topics_param
2,1.0,0.8534787878787878,FACTM,eta_corr_spearmann,scaling_topics_param
1,1.0,0.8401939393939393,FACTM,eta_corr_spearmann,scaling_topics_param
0,1.0,0.8669575757575757,FACTM,eta_corr_spearmann,scaling_topics_param
29,10.0,0.44082424242424234,FACTM(R),eta_corr_spearmann,scaling_topics_param
28,10.0,0.4456242424242424,FACTM(R),eta_corr_spearmann,scaling_topics_param
27,10.0,0.5024,FACTM(R),eta_corr_spearmann,scaling_topics_param
26,10.0,0.4833939393939393,FACTM(R),eta_corr_spearmann,scaling_topics_param
25,10.0,0.39122424242424236,FACTM(R),eta_corr_spearmann,scaling_topics_param
24,10.0,0.40135757575757564,FACTM(R),eta_corr_spearmann,scaling_topics_param
23,10.0,0.4539151515151515,FACTM(R),eta_corr_spearmann,scaling_topics_param
22,10.0,0.5095757575757575,FACTM(R),eta_corr_spearmann,scaling_topics_param
21,10.0,0.4492121212121212,FACTM(R),eta_corr_spearmann,scaling_topics_param
20,10.0,0.514230303030303,FACTM(R),eta_corr_spearmann,scaling_topics_param
19,5.0,0.6052363636363636,FACTM(R),eta_corr_spearmann,scaling_topics_param
18,5.0,0.6309818181818182,FACTM(R),eta_corr_spearmann,scaling_topics_param
17,5.0,0.6573090909090908,FACTM(R),eta_corr_spearmann,scaling_topics_param
16,5.0,0.6520242424242424,FACTM(R),eta_corr_spearmann,scaling_topics_param
15,5.0,0.6396121212121211,FACTM(R),eta_corr_spearmann,scaling_topics_param
14,5.0,0.617260606060606,FACTM(R),eta_corr_spearmann,scaling_topics_param
13,5.0,0.6588606060606059,FACTM(R),eta_corr_spearmann,scaling_topics_param
12,5.0,0.6713212121212121,FACTM(R),eta_corr_spearmann,scaling_topics_param
11,5.0,0.599321212121212,FACTM(R),eta_corr_spearmann,scaling_topics_param
10,5.0,0.6382060606060606,FACTM(R),eta_corr_spearmann,scaling_topics_param
9,1.0,0.8369939393939394,FACTM(R),eta_corr_spearmann,scaling_topics_param
8,1.0,0.8388848484848483,FACTM(R),eta_corr_spearmann,scaling_topics_param
7,1.0,0.8598787878787879,FACTM(R),eta_corr_spearmann,scaling_topics_param
6,1.0,0.8462060606060604,FACTM(R),eta_corr_spearmann,scaling_topics_param
5,1.0,0.8288484848484848,FACTM(R),eta_corr_spearmann,scaling_topics_param
4,1.0,0.8503272727272727,FACTM(R),eta_corr_spearmann,scaling_topics_param
3,1.0,0.8410666666666666,FACTM(R),eta_corr_spearmann,scaling_topics_param
2,1.0,0.8534787878787878,FACTM(R),eta_corr_spearmann,scaling_topics_param
1,1.0,0.8401939393939393,FACTM(R),eta_corr_spearmann,scaling_topics_param
0,1.0,0.8669575757575757,FACTM(R),eta_corr_spearmann,scaling_topics_param
29,10.0,0.22036363636363632,CTM,eta_corr_spearmann,scaling_topics_param
28,10.0,0.42317575757575754,CTM,eta_corr_spearmann,scaling_topics_param
27,10.0,0.2940121212121212,CTM,eta_corr_spearmann,scaling_topics_param
26,10.0,0.3647030303030303,CTM,eta_corr_spearmann,scaling_topics_param
25,10.0,0.12698181818181817,CTM,eta_corr_spearmann,scaling_topics_param
24,10.0,0.39277575757575756,CTM,eta_corr_spearmann,scaling_topics_param
23,10.0,0.4476121212121212,CTM,eta_corr_spearmann,scaling_topics_param
22,10.0,0.4547393939393939,CTM,eta_corr_spearmann,scaling_topics_param
21,10.0,0.36581818181818176,CTM,eta_corr_spearmann,scaling_topics_param
20,10.0,0.09973333333333333,CTM,eta_corr_spearmann,scaling_topics_param
19,5.0,0.6379151515151513,CTM,eta_corr_spearmann,scaling_topics_param
18,5.0,0.6256484848484848,CTM,eta_corr_spearmann,scaling_topics_param
17,5.0,0.662351515151515,CTM,eta_corr_spearmann,scaling_topics_param
16,5.0,0.651151515151515,CTM,eta_corr_spearmann,scaling_topics_param
15,5.0,0.6325333333333332,CTM,eta_corr_spearmann,scaling_topics_param
14,5.0,0.6391272727272727,CTM,eta_corr_spearmann,scaling_topics_param
13,5.0,0.6100848484848485,CTM,eta_corr_spearmann,scaling_topics_param
12,5.0,0.6152727272727273,CTM,eta_corr_spearmann,scaling_topics_param
11,5.0,0.6269090909090907,CTM,eta_corr_spearmann,scaling_topics_param
10,5.0,0.6335515151515151,CTM,eta_corr_spearmann,scaling_topics_param
9,1.0,0.8301090909090908,CTM,eta_corr_spearmann,scaling_topics_param
8,1.0,0.8267636363636364,CTM,eta_corr_spearmann,scaling_topics_param
7,1.0,0.8512969696969697,CTM,eta_corr_spearmann,scaling_topics_param
6,1.0,0.8321939393939394,CTM,eta_corr_spearmann,scaling_topics_param
5,1.0,0.8250181818181818,CTM,eta_corr_spearmann,scaling_topics_param
4,1.0,0.8277333333333333,CTM,eta_corr_spearmann,scaling_topics_param
3,1.0,0.8273454545454545,CTM,eta_corr_spearmann,scaling_topics_param
2,1.0,0.8434424242424242,CTM,eta_corr_spearmann,scaling_topics_param
1,1.0,0.8244848484848484,CTM,eta_corr_spearmann,scaling_topics_param
0,1.0,0.855321212121212,CTM,eta_corr_spearmann,scaling_topics_param
29,10.0,0.3775515151515151,LDA,eta_corr_spearmann,scaling_topics_param
28,10.0,0.31253333333333333,LDA,eta_corr_spearmann,scaling_topics_param
27,10.0,0.40785454545454536,LDA,eta_corr_spearmann,scaling_topics_param
26,10.0,0.3483636363636363,LDA,eta_corr_spearmann,scaling_topics_param
25,10.0,0.37425454545454545,LDA,eta_corr_spearmann,scaling_topics_param
24,10.0,0.326060606060606,LDA,eta_corr_spearmann,scaling_topics_param
23,10.0,0.33696969696969686,LDA,eta_corr_spearmann,scaling_topics_param
22,10.0,0.4676848484848484,LDA,eta_corr_spearmann,scaling_topics_param
21,10.0,0.33599999999999997,LDA,eta_corr_spearmann,scaling_topics_param
20,10.0,0.36227878787878787,LDA,eta_corr_spearmann,scaling_topics_param
19,5.0,0.5015272727272727,LDA,eta_corr_spearmann,scaling_topics_param
18,5.0,0.4772848484848485,LDA,eta_corr_spearmann,scaling_topics_param
17,5.0,0.5331878787878788,LDA,eta_corr_spearmann,scaling_topics_param
16,5.0,0.5290666666666666,LDA,eta_corr_spearmann,scaling_topics_param
15,5.0,0.5033696969696969,LDA,eta_corr_spearmann,scaling_topics_param
14,5.0,0.48635151515151503,LDA,eta_corr_spearmann,scaling_topics_param
13,5.0,0.38550303030303024,LDA,eta_corr_spearmann,scaling_topics_param
12,5.0,0.5209212121212121,LDA,eta_corr_spearmann,scaling_topics_param
11,5.0,0.4090666666666666,LDA,eta_corr_spearmann,scaling_topics_param
10,5.0,0.4896484848484848,LDA,eta_corr_spearmann,scaling_topics_param
9,1.0,0.6402424242424243,LDA,eta_corr_spearmann,scaling_topics_param
8,1.0,0.6695272727272727,LDA,eta_corr_spearmann,scaling_topics_param
7,1.0,0.6657939393939394,LDA,eta_corr_spearmann,scaling_topics_param
6,1.0,0.684509090909091,LDA,eta_corr_spearmann,scaling_topics_param
5,1.0,0.6823757575757574,LDA,eta_corr_spearmann,scaling_topics_param
4,1.0,0.6721939393939395,LDA,eta_corr_spearmann,scaling_topics_param
3,1.0,0.6806787878787879,LDA,eta_corr_spearmann,scaling_topics_param
2,1.0,0.6939636363636363,LDA,eta_corr_spearmann,scaling_topics_param
1,1.0,0.6298181818181817,LDA,eta_corr_spearmann,scaling_topics_param
0,1.0,0.6629818181818182,LDA,eta_corr_spearmann,scaling_topics_param
29,10.0,0.2363636363636363,ProdLDA,eta_corr_spearmann,scaling_topics_param
28,10.0,0.1945212121212121,ProdLDA,eta_corr_spearmann,scaling_topics_param
27,10.0,0.28567272727272724,ProdLDA,eta_corr_spearmann,scaling_topics_param
26,10.0,0.24475151515151508,ProdLDA,eta_corr_spearmann,scaling_topics_param
25,10.0,0.21599999999999997,ProdLDA,eta_corr_spearmann,scaling_topics_param
24,10.0,0.2955151515151515,ProdLDA,eta_corr_spearmann,scaling_topics_param
23,10.0,0.20809696969696967,ProdLDA,eta_corr_spearmann,scaling_topics_param
22,10.0,0.3058424242424242,ProdLDA,eta_corr_spearmann,scaling_topics_param
21,10.0,0.3316848484848484,ProdLDA,eta_corr_spearmann,scaling_topics_param
20,10.0,0.2382060606060606,ProdLDA,eta_corr_spearmann,scaling_topics_param
19,5.0,0.3203878787878788,ProdLDA,eta_corr_spearmann,scaling_topics_param
18,5.0,0.33570909090909085,ProdLDA,eta_corr_spearmann,scaling_topics_param
17,5.0,0.31839999999999996,ProdLDA,eta_corr_spearmann,scaling_topics_param
16,5.0,0.3627151515151515,ProdLDA,eta_corr_spearmann,scaling_topics_param
15,5.0,0.3794909090909091,ProdLDA,eta_corr_spearmann,scaling_topics_param
14,5.0,0.3701818181818181,ProdLDA,eta_corr_spearmann,scaling_topics_param
13,5.0,0.31393939393939396,ProdLDA,eta_corr_spearmann,scaling_topics_param
12,5.0,0.3408969696969697,ProdLDA,eta_corr_spearmann,scaling_topics_param
11,5.0,0.3497696969696969,ProdLDA,eta_corr_spearmann,scaling_topics_param
10,5.0,0.37779393939393935,ProdLDA,eta_corr_spearmann,scaling_topics_param
9,1.0,0.40678787878787875,ProdLDA,eta_corr_spearmann,scaling_topics_param
8,1.0,0.4435393939393939,ProdLDA,eta_corr_spearmann,scaling_topics_param
7,1.0,0.515442424242424,ProdLDA,eta_corr_spearmann,scaling_topics_param
6,1.0,0.46210909090909086,ProdLDA,eta_corr_spearmann,scaling_topics_param
5,1.0,0.48596363636363626,ProdLDA,eta_corr_spearmann,scaling_topics_param
4,1.0,0.394230303030303,ProdLDA,eta_corr_spearmann,scaling_topics_param
3,1.0,0.5101575757575757,ProdLDA,eta_corr_spearmann,scaling_topics_param
2,1.0,0.5296,ProdLDA,eta_corr_spearmann,scaling_topics_param
1,1.0,0.4026666666666666,ProdLDA,eta_corr_spearmann,scaling_topics_param
0,1.0,0.47093333333333326,ProdLDA,eta_corr_spearmann,scaling_topics_param
29,10.0,0.3480242424242424,FACTM,eta_prob_spearmann,scaling_topics_param
28,10.0,0.3272242424242424,FACTM,eta_prob_spearmann,scaling_topics_param
27,10.0,0.37163636363636354,FACTM,eta_prob_spearmann,scaling_topics_param
26,10.0,0.3379393939393939,FACTM,eta_prob_spearmann,scaling_topics_param
25,10.0,0.41338181818181813,FACTM,eta_prob_spearmann,scaling_topics_param
24,10.0,0.42448484848484846,FACTM,eta_prob_spearmann,scaling_topics_param
23,10.0,0.4539151515151515,FACTM,eta_prob_spearmann,scaling_topics_param
22,10.0,0.4049939393939394,FACTM,eta_prob_spearmann,scaling_topics_param
21,10.0,0.39534545454545444,FACTM,eta_prob_spearmann,scaling_topics_param
20,10.0,0.48470303030303025,FACTM,eta_prob_spearmann,scaling_topics_param
19,5.0,0.5882181818181818,FACTM,eta_prob_spearmann,scaling_topics_param
18,5.0,0.6309818181818182,FACTM,eta_prob_spearmann,scaling_topics_param
17,5.0,0.6603151515151514,FACTM,eta_prob_spearmann,scaling_topics_param
16,5.0,0.6585212121212121,FACTM,eta_prob_spearmann,scaling_topics_param
15,5.0,0.6371878787878787,FACTM,eta_prob_spearmann,scaling_topics_param
14,5.0,0.617260606060606,FACTM,eta_prob_spearmann,scaling_topics_param
13,5.0,0.6588606060606059,FACTM,eta_prob_spearmann,scaling_topics_param
12,5.0,0.6713212121212121,FACTM,eta_prob_spearmann,scaling_topics_param
11,5.0,0.6001454545454545,FACTM,eta_prob_spearmann,scaling_topics_param
10,5.0,0.6316606060606059,FACTM,eta_prob_spearmann,scaling_topics_param
9,1.0,0.8369939393939394,FACTM,eta_prob_spearmann,scaling_topics_param
8,1.0,0.8388848484848483,FACTM,eta_prob_spearmann,scaling_topics_param
7,1.0,0.8598787878787879,FACTM,eta_prob_spearmann,scaling_topics_param
6,1.0,0.8462060606060604,FACTM,eta_prob_spearmann,scaling_topics_param
5,1.0,0.8288484848484848,FACTM,eta_prob_spearmann,scaling_topics_param
4,1.0,0.8503272727272727,FACTM,eta_prob_spearmann,scaling_topics_param
3,1.0,0.8410666666666666,FACTM,eta_prob_spearmann,scaling_topics_param
2,1.0,0.8534787878787878,FACTM,eta_prob_spearmann,scaling_topics_param
1,1.0,0.8401939393939393,FACTM,eta_prob_spearmann,scaling_topics_param
0,1.0,0.8669575757575757,FACTM,eta_prob_spearmann,scaling_topics_param
29,10.0,0.44082424242424234,FACTM(R),eta_prob_spearmann,scaling_topics_param
28,10.0,0.4456242424242424,FACTM(R),eta_prob_spearmann,scaling_topics_param
27,10.0,0.5024,FACTM(R),eta_prob_spearmann,scaling_topics_param
26,10.0,0.4833939393939393,FACTM(R),eta_prob_spearmann,scaling_topics_param
25,10.0,0.39122424242424236,FACTM(R),eta_prob_spearmann,scaling_topics_param
24,10.0,0.40135757575757564,FACTM(R),eta_prob_spearmann,scaling_topics_param
23,10.0,0.4539151515151515,FACTM(R),eta_prob_spearmann,scaling_topics_param
22,10.0,0.5095757575757575,FACTM(R),eta_prob_spearmann,scaling_topics_param
21,10.0,0.4492121212121212,FACTM(R),eta_prob_spearmann,scaling_topics_param
20,10.0,0.514230303030303,FACTM(R),eta_prob_spearmann,scaling_topics_param
19,5.0,0.6052363636363636,FACTM(R),eta_prob_spearmann,scaling_topics_param
18,5.0,0.6309818181818182,FACTM(R),eta_prob_spearmann,scaling_topics_param
17,5.0,0.6573090909090908,FACTM(R),eta_prob_spearmann,scaling_topics_param
16,5.0,0.6520242424242424,FACTM(R),eta_prob_spearmann,scaling_topics_param
15,5.0,0.6396121212121211,FACTM(R),eta_prob_spearmann,scaling_topics_param
14,5.0,0.617260606060606,FACTM(R),eta_prob_spearmann,scaling_topics_param
13,5.0,0.6588606060606059,FACTM(R),eta_prob_spearmann,scaling_topics_param
12,5.0,0.6713212121212121,FACTM(R),eta_prob_spearmann,scaling_topics_param
11,5.0,0.599321212121212,FACTM(R),eta_prob_spearmann,scaling_topics_param
10,5.0,0.6382060606060606,FACTM(R),eta_prob_spearmann,scaling_topics_param
9,1.0,0.8369939393939394,FACTM(R),eta_prob_spearmann,scaling_topics_param
8,1.0,0.8388848484848483,FACTM(R),eta_prob_spearmann,scaling_topics_param
7,1.0,0.8598787878787879,FACTM(R),eta_prob_spearmann,scaling_topics_param
6,1.0,0.8462060606060604,FACTM(R),eta_prob_spearmann,scaling_topics_param
5,1.0,0.8288484848484848,FACTM(R),eta_prob_spearmann,scaling_topics_param
4,1.0,0.8503272727272727,FACTM(R),eta_prob_spearmann,scaling_topics_param
3,1.0,0.8410666666666666,FACTM(R),eta_prob_spearmann,scaling_topics_param
2,1.0,0.8534787878787878,FACTM(R),eta_prob_spearmann,scaling_topics_param
1,1.0,0.8401939393939393,FACTM(R),eta_prob_spearmann,scaling_topics_param
0,1.0,0.8669575757575757,FACTM(R),eta_prob_spearmann,scaling_topics_param
29,10.0,0.22036363636363632,CTM,eta_prob_spearmann,scaling_topics_param
28,10.0,0.42317575757575754,CTM,eta_prob_spearmann,scaling_topics_param
27,10.0,0.2940121212121212,CTM,eta_prob_spearmann,scaling_topics_param
26,10.0,0.3647030303030303,CTM,eta_prob_spearmann,scaling_topics_param
25,10.0,0.12698181818181817,CTM,eta_prob_spearmann,scaling_topics_param
24,10.0,0.39277575757575756,CTM,eta_prob_spearmann,scaling_topics_param
23,10.0,0.4476121212121212,CTM,eta_prob_spearmann,scaling_topics_param
22,10.0,0.4547393939393939,CTM,eta_prob_spearmann,scaling_topics_param
21,10.0,0.36581818181818176,CTM,eta_prob_spearmann,scaling_topics_param
20,10.0,0.09973333333333333,CTM,eta_prob_spearmann,scaling_topics_param
19,5.0,0.6379151515151513,CTM,eta_prob_spearmann,scaling_topics_param
18,5.0,0.6256484848484848,CTM,eta_prob_spearmann,scaling_topics_param
17,5.0,0.662351515151515,CTM,eta_prob_spearmann,scaling_topics_param
16,5.0,0.651151515151515,CTM,eta_prob_spearmann,scaling_topics_param
15,5.0,0.6325333333333332,CTM,eta_prob_spearmann,scaling_topics_param
14,5.0,0.6391272727272727,CTM,eta_prob_spearmann,scaling_topics_param
13,5.0,0.6100848484848485,CTM,eta_prob_spearmann,scaling_topics_param
12,5.0,0.6152727272727273,CTM,eta_prob_spearmann,scaling_topics_param
11,5.0,0.6269090909090907,CTM,eta_prob_spearmann,scaling_topics_param
10,5.0,0.6335515151515151,CTM,eta_prob_spearmann,scaling_topics_param
9,1.0,0.8301090909090908,CTM,eta_prob_spearmann,scaling_topics_param
8,1.0,0.8267636363636364,CTM,eta_prob_spearmann,scaling_topics_param
7,1.0,0.8512969696969697,CTM,eta_prob_spearmann,scaling_topics_param
6,1.0,0.8321939393939394,CTM,eta_prob_spearmann,scaling_topics_param
5,1.0,0.8250181818181818,CTM,eta_prob_spearmann,scaling_topics_param
4,1.0,0.8277333333333333,CTM,eta_prob_spearmann,scaling_topics_param
3,1.0,0.8273454545454545,CTM,eta_prob_spearmann,scaling_topics_param
2,1.0,0.8434424242424242,CTM,eta_prob_spearmann,scaling_topics_param
1,1.0,0.8244848484848484,CTM,eta_prob_spearmann,scaling_topics_param
0,1.0,0.855321212121212,CTM,eta_prob_spearmann,scaling_topics_param
29,10.0,0.3775515151515151,LDA,eta_prob_spearmann,scaling_topics_param
28,10.0,0.31253333333333333,LDA,eta_prob_spearmann,scaling_topics_param
27,10.0,0.40785454545454536,LDA,eta_prob_spearmann,scaling_topics_param
26,10.0,0.3483636363636363,LDA,eta_prob_spearmann,scaling_topics_param
25,10.0,0.37425454545454545,LDA,eta_prob_spearmann,scaling_topics_param
24,10.0,0.326060606060606,LDA,eta_prob_spearmann,scaling_topics_param
23,10.0,0.33696969696969686,LDA,eta_prob_spearmann,scaling_topics_param
22,10.0,0.4676848484848484,LDA,eta_prob_spearmann,scaling_topics_param
21,10.0,0.33599999999999997,LDA,eta_prob_spearmann,scaling_topics_param
20,10.0,0.36227878787878787,LDA,eta_prob_spearmann,scaling_topics_param
19,5.0,0.5015272727272727,LDA,eta_prob_spearmann,scaling_topics_param
18,5.0,0.4772848484848485,LDA,eta_prob_spearmann,scaling_topics_param
17,5.0,0.5331878787878788,LDA,eta_prob_spearmann,scaling_topics_param
16,5.0,0.5290666666666666,LDA,eta_prob_spearmann,scaling_topics_param
15,5.0,0.5033696969696969,LDA,eta_prob_spearmann,scaling_topics_param
