,param,value,Models,var,sim_scenario
24,1.0,0.7182747915450206,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
23,1.0,0.6685013439511238,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
22,1.0,0.7531128470329592,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
21,1.0,0.7523219467970564,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
20,1.0,0.7303712796682825,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
19,0.6,0.6760864343014361,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
18,0.6,0.7520289934839561,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
17,0.6,0.929592395710906,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
16,0.6,0.6934589624906624,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
15,0.6,0.7427678813301533,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
14,0.6,0.7134377357926364,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
13,0.6,0.7170571801414,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
12,0.6,0.6329653427667161,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
11,0.6,0.7024382671082272,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
10,0.6,0.736766516152424,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
9,0.2,0.9400639831063893,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
8,0.2,1.0464218386936022,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
7,0.2,1.0460570184020483,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
6,0.2,0.8789444110412232,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
5,0.2,0.9214675599755352,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
4,0.2,0.874669771154045,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
3,0.2,0.8826419206602055,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
2,0.2,0.9007165001385861,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
1,0.2,0.904754742014988,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
0,0.2,0.8709532670919524,FACTM(R),Sigma0_Frobenius,scaling_Sigma0
29,1.0,1.1552556304452442,CTM,Sigma0_Frobenius,scaling_Sigma0
28,1.0,0.8376428510231745,CTM,Sigma0_Frobenius,scaling_Sigma0
27,1.0,0.990152873556143,CTM,Sigma0_Frobenius,scaling_Sigma0
26,1.0,0.9234658279020103,CTM,Sigma0_Frobenius,scaling_Sigma0
25,1.0,0.8713260011020998,CTM,Sigma0_Frobenius,scaling_Sigma0
24,1.0,0.9363119128460138,CTM,Sigma0_Frobenius,scaling_Sigma0
23,1.0,0.8099195453150403,CTM,Sigma0_Frobenius,scaling_Sigma0
22,1.0,0.8004612856416764,CTM,Sigma0_Frobenius,scaling_Sigma0
21,1.0,1.187488951310815,CTM,Sigma0_Frobenius,scaling_Sigma0
20,1.0,0.9818995682626156,CTM,Sigma0_Frobenius,scaling_Sigma0
19,0.6,1.9339779878964514,CTM,Sigma0_Frobenius,scaling_Sigma0
18,0.6,1.4040193223143345,CTM,Sigma0_Frobenius,scaling_Sigma0
17,0.6,1.2192495019275555,CTM,Sigma0_Frobenius,scaling_Sigma0
16,0.6,1.35874545214688,CTM,Sigma0_Frobenius,scaling_Sigma0
15,0.6,1.159282340580668,CTM,Sigma0_Frobenius,scaling_Sigma0
14,0.6,1.260818744650899,CTM,Sigma0_Frobenius,scaling_Sigma0
13,0.6,1.3425885329931164,CTM,Sigma0_Frobenius,scaling_Sigma0
12,0.6,1.0185510608990205,CTM,Sigma0_Frobenius,scaling_Sigma0
11,0.6,1.683527353868139,CTM,Sigma0_Frobenius,scaling_Sigma0
10,0.6,1.616849204861239,CTM,Sigma0_Frobenius,scaling_Sigma0
9,0.2,5.700670339248732,CTM,Sigma0_Frobenius,scaling_Sigma0
8,0.2,4.2741611107835595,CTM,Sigma0_Frobenius,scaling_Sigma0
7,0.2,2.7910422013884166,CTM,Sigma0_Frobenius,scaling_Sigma0
6,0.2,3.7768574539785758,CTM,Sigma0_Frobenius,scaling_Sigma0
5,0.2,3.4349551910835396,CTM,Sigma0_Frobenius,scaling_Sigma0
4,0.2,3.147540678645906,CTM,Sigma0_Frobenius,scaling_Sigma0
3,0.2,3.8920864073783132,CTM,Sigma0_Frobenius,scaling_Sigma0
2,0.2,2.5622677767992728,CTM,Sigma0_Frobenius,scaling_Sigma0
1,0.2,4.6859577142654,CTM,Sigma0_Frobenius,scaling_Sigma0
0,0.2,5.255014555016035,CTM,Sigma0_Frobenius,scaling_Sigma0
29,1.0,0.6922224737726067,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
28,1.0,0.7958333046856894,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
27,1.0,0.6889405790026653,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
26,1.0,0.7696118283258222,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
25,1.0,0.7810199798443821,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
24,1.0,0.7319828457854678,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
23,1.0,0.6796675580395507,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
22,1.0,0.7835261790443446,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
21,1.0,0.7705556560172383,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
20,1.0,0.7452990438094712,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
19,0.6,0.6746777659673517,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
18,0.6,0.726297248811105,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
17,0.6,0.7940930489799154,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
16,0.6,0.7149196604517603,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
15,0.6,0.7527267520819217,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
14,0.6,0.7186719922419006,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
13,0.6,0.7076609331385241,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
12,0.6,0.6352715470942534,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
11,0.6,0.7034625000597423,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
10,0.6,0.6568240964236062,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
9,0.2,0.605749665783391,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
8,0.2,0.6859146409391094,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
7,0.2,0.7128473619600275,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
6,0.2,0.6412608902028947,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
5,0.2,0.6624620245440174,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
4,0.2,0.6561400331313955,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
3,0.2,0.638681655855695,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
2,0.2,0.6548815282394465,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
1,0.2,0.652256248079767,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
0,0.2,0.6434329756471757,FACTM,Sigma0_corr_Frobenius,scaling_Sigma0
29,1.0,0.6922224737726067,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
28,1.0,0.7958333046856894,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
27,1.0,0.6889405790026653,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
26,1.0,0.7696118283258222,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
25,1.0,0.7810199798443821,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
24,1.0,0.7319828457854678,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
23,1.0,0.6796675580395507,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
22,1.0,0.7835261790443446,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
21,1.0,0.7705556560172383,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
20,1.0,0.7452990438094712,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
19,0.6,0.6746777659673517,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
18,0.6,0.7554956298245379,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
17,0.6,0.8476048928824672,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
16,0.6,0.7149196604517603,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
15,0.6,0.7527267520819217,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
14,0.6,0.7186719922419006,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
13,0.6,0.7189182673354121,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
12,0.6,0.6352715470942534,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
11,0.6,0.7034625000597423,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
10,0.6,0.7481208564623464,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
9,0.2,0.6290510309767996,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
8,0.2,0.6792089931682741,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
7,0.2,0.731213615293434,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
6,0.2,0.648947515302677,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
5,0.2,0.647479730028683,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
4,0.2,0.6561400331313955,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
3,0.2,0.643570026098321,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
2,0.2,0.6559376008884688,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
1,0.2,0.657336181765217,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
0,0.2,0.6434329756471757,FACTM(R),Sigma0_corr_Frobenius,scaling_Sigma0
29,1.0,0.9642841385157093,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
28,1.0,0.7339233474917116,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
27,1.0,1.0002382953962667,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
26,1.0,0.8611354316368853,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
25,1.0,0.8550212089593567,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
24,1.0,0.865908601721377,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
23,1.0,0.7674073776552335,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
22,1.0,0.8247336209539065,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
21,1.0,0.9771173450746672,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
20,1.0,0.8336230951995113,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
19,0.6,1.0555735640712287,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
18,0.6,0.8652766213878167,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
17,0.6,1.0094343314954204,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
16,0.6,0.9075227501015707,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
15,0.6,0.8784938334833438,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
14,0.6,0.9054670606809038,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
13,0.6,0.9277455855444885,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
12,0.6,0.8715488773235983,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
11,0.6,0.993708457599472,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
10,0.6,0.920011111736332,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
9,0.2,1.0370754360511942,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
8,0.2,1.0564824454187995,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
7,0.2,1.0583511104030017,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
6,0.2,1.0360482894342025,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
5,0.2,0.8755787335291548,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
4,0.2,0.8016849036847651,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
3,0.2,1.02357845633982,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
2,0.2,0.9431059131604568,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
1,0.2,1.054494341470327,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
0,0.2,1.1228461375314185,CTM,Sigma0_corr_Frobenius,scaling_Sigma0
