,param,value,Models,var,sim_scenario
0,0.0,0.9960924630459432,muVI_prior,z_corr_rotated,scaling_sparsity
49,1.0,0.9929192638589177,mofa,z_corr_rotated,scaling_sparsity
48,1.0,0.9957148910306038,mofa,z_corr_rotated,scaling_sparsity
47,1.0,0.9964277090425149,mofa,z_corr_rotated,scaling_sparsity
46,1.0,0.990127988007208,mofa,z_corr_rotated,scaling_sparsity
45,1.0,0.9946826526839574,mofa,z_corr_rotated,scaling_sparsity
44,1.0,0.9971409472586691,mofa,z_corr_rotated,scaling_sparsity
43,1.0,0.9968928072160423,mofa,z_corr_rotated,scaling_sparsity
42,1.0,0.992436699490775,mofa,z_corr_rotated,scaling_sparsity
41,1.0,0.9972600083756747,mofa,z_corr_rotated,scaling_sparsity
40,1.0,0.9958620210818532,mofa,z_corr_rotated,scaling_sparsity
39,0.75,0.9955706492053651,mofa,z_corr_rotated,scaling_sparsity
38,0.75,0.9979325552165724,mofa,z_corr_rotated,scaling_sparsity
37,0.75,0.9987252455728646,mofa,z_corr_rotated,scaling_sparsity
36,0.75,0.9960366107153776,mofa,z_corr_rotated,scaling_sparsity
35,0.75,0.9958921353626314,mofa,z_corr_rotated,scaling_sparsity
34,0.75,0.9981180529503078,mofa,z_corr_rotated,scaling_sparsity
33,0.75,0.9966011830526329,mofa,z_corr_rotated,scaling_sparsity
32,0.75,0.9929715768315861,mofa,z_corr_rotated,scaling_sparsity
31,0.75,0.9973143137204279,mofa,z_corr_rotated,scaling_sparsity
30,0.75,0.9977881564572542,mofa,z_corr_rotated,scaling_sparsity
29,0.5,0.9982738228065695,mofa,z_corr_rotated,scaling_sparsity
28,0.5,0.9982118666379682,mofa,z_corr_rotated,scaling_sparsity
27,0.5,0.9985625025079201,mofa,z_corr_rotated,scaling_sparsity
26,0.5,0.9985276305494809,mofa,z_corr_rotated,scaling_sparsity
25,0.5,0.9975221610798466,mofa,z_corr_rotated,scaling_sparsity
24,0.5,0.9984894234878772,mofa,z_corr_rotated,scaling_sparsity
23,0.5,0.9980142266504648,mofa,z_corr_rotated,scaling_sparsity
22,0.5,0.9967380776892609,mofa,z_corr_rotated,scaling_sparsity
21,0.5,0.9984668992482915,mofa,z_corr_rotated,scaling_sparsity
20,0.5,0.997736351015606,mofa,z_corr_rotated,scaling_sparsity
19,0.25,0.9981458715475366,mofa,z_corr_rotated,scaling_sparsity
18,0.25,0.9983677469249568,mofa,z_corr_rotated,scaling_sparsity
17,0.25,0.9980772905400755,mofa,z_corr_rotated,scaling_sparsity
16,0.25,0.9960075399310153,mofa,z_corr_rotated,scaling_sparsity
15,0.25,0.9967629269158778,mofa,z_corr_rotated,scaling_sparsity
14,0.25,0.99804293186073,mofa,z_corr_rotated,scaling_sparsity
13,0.25,0.9977871082782892,mofa,z_corr_rotated,scaling_sparsity
12,0.25,0.9977574626348206,mofa,z_corr_rotated,scaling_sparsity
11,0.25,0.9979155105861975,mofa,z_corr_rotated,scaling_sparsity
10,0.25,0.9977703217531365,mofa,z_corr_rotated,scaling_sparsity
9,0.0,0.9973714661210575,mofa,z_corr_rotated,scaling_sparsity
8,0.0,0.9973191687826859,mofa,z_corr_rotated,scaling_sparsity
7,0.0,0.9965810016447685,mofa,z_corr_rotated,scaling_sparsity
6,0.0,0.9970931538520496,mofa,z_corr_rotated,scaling_sparsity
5,0.0,0.9969408323890059,mofa,z_corr_rotated,scaling_sparsity
4,0.0,0.9974852288751735,mofa,z_corr_rotated,scaling_sparsity
3,0.0,0.9966031493225163,mofa,z_corr_rotated,scaling_sparsity
2,0.0,0.9968626327079436,mofa,z_corr_rotated,scaling_sparsity
1,0.0,0.9968403126896799,mofa,z_corr_rotated,scaling_sparsity
0,0.0,0.9976205175937561,mofa,z_corr_rotated,scaling_sparsity
49,1.0,0.8679828349253587,muVI_prior,z_corr_best_order,scaling_sparsity
48,1.0,0.7321045648730378,muVI_prior,z_corr_best_order,scaling_sparsity
47,1.0,0.6562416934670955,muVI_prior,z_corr_best_order,scaling_sparsity
46,1.0,0.7583320309124946,muVI_prior,z_corr_best_order,scaling_sparsity
45,1.0,0.840614102625642,muVI_prior,z_corr_best_order,scaling_sparsity
44,1.0,0.7789385686170978,muVI_prior,z_corr_best_order,scaling_sparsity
43,1.0,0.7694422502760043,muVI_prior,z_corr_best_order,scaling_sparsity
42,1.0,0.8484422982767723,muVI_prior,z_corr_best_order,scaling_sparsity
41,1.0,0.809286113377814,muVI_prior,z_corr_best_order,scaling_sparsity
40,1.0,0.5868574665194644,muVI_prior,z_corr_best_order,scaling_sparsity
39,0.75,0.9384748427974847,muVI_prior,z_corr_best_order,scaling_sparsity
38,0.75,0.8772694859117746,muVI_prior,z_corr_best_order,scaling_sparsity
37,0.75,0.9741777372437959,muVI_prior,z_corr_best_order,scaling_sparsity
36,0.75,0.8256890126242018,muVI_prior,z_corr_best_order,scaling_sparsity
35,0.75,0.9621979743675897,muVI_prior,z_corr_best_order,scaling_sparsity
34,0.75,0.9868786636586184,muVI_prior,z_corr_best_order,scaling_sparsity
33,0.75,0.8778169250708011,muVI_prior,z_corr_best_order,scaling_sparsity
32,0.75,0.9339065521048335,muVI_prior,z_corr_best_order,scaling_sparsity
31,0.75,0.8912705035280565,muVI_prior,z_corr_best_order,scaling_sparsity
30,0.75,0.7414365285844573,muVI_prior,z_corr_best_order,scaling_sparsity
29,0.5,0.9609411990591848,muVI_prior,z_corr_best_order,scaling_sparsity
28,0.5,0.9358583785340565,muVI_prior,z_corr_best_order,scaling_sparsity
27,0.5,0.9948811980991696,muVI_prior,z_corr_best_order,scaling_sparsity
26,0.5,0.9851397302356837,muVI_prior,z_corr_best_order,scaling_sparsity
25,0.5,0.9321349013584216,muVI_prior,z_corr_best_order,scaling_sparsity
24,0.5,0.9797661018576296,muVI_prior,z_corr_best_order,scaling_sparsity
23,0.5,0.8551054192867085,muVI_prior,z_corr_best_order,scaling_sparsity
22,0.5,0.9540026688427015,muVI_prior,z_corr_best_order,scaling_sparsity
21,0.5,0.8758756972111554,muVI_prior,z_corr_best_order,scaling_sparsity
20,0.5,0.9533724379590073,muVI_prior,z_corr_best_order,scaling_sparsity
19,0.25,0.930706398502376,muVI_prior,z_corr_best_order,scaling_sparsity
18,0.25,0.9379062064993038,muVI_prior,z_corr_best_order,scaling_sparsity
17,0.25,0.8892715211443383,muVI_prior,z_corr_best_order,scaling_sparsity
16,0.25,0.9767793020688329,muVI_prior,z_corr_best_order,scaling_sparsity
15,0.25,0.9841987615801852,muVI_prior,z_corr_best_order,scaling_sparsity
14,0.25,0.9171562040992655,muVI_prior,z_corr_best_order,scaling_sparsity
13,0.25,0.9892459847357558,muVI_prior,z_corr_best_order,scaling_sparsity
12,0.25,0.9974568041088657,muVI_prior,z_corr_best_order,scaling_sparsity
11,0.25,0.9141147218355492,muVI_prior,z_corr_best_order,scaling_sparsity
10,0.25,0.9122714923438775,muVI_prior,z_corr_best_order,scaling_sparsity
9,0.0,0.8748262852205635,muVI_prior,z_corr_best_order,scaling_sparsity
8,0.0,0.9100293572697163,muVI_prior,z_corr_best_order,scaling_sparsity
7,0.0,0.9407997695963134,muVI_prior,z_corr_best_order,scaling_sparsity
6,0.0,0.7694855661690586,muVI_prior,z_corr_best_order,scaling_sparsity
5,0.0,0.9068133826141217,muVI_prior,z_corr_best_order,scaling_sparsity
4,0.0,0.8743714683434934,muVI_prior,z_corr_best_order,scaling_sparsity
3,0.0,0.9455281140498247,muVI_prior,z_corr_best_order,scaling_sparsity
2,0.0,0.8753453079249267,muVI_prior,z_corr_best_order,scaling_sparsity
1,0.0,0.8809642394278308,muVI_prior,z_corr_best_order,scaling_sparsity
0,0.0,0.9087222003552057,muVI_prior,z_corr_best_order,scaling_sparsity
49,1.0,0.946899323189171,mofa,z_corr_best_order,scaling_sparsity
48,1.0,0.9919860989775836,mofa,z_corr_best_order,scaling_sparsity
47,1.0,0.8693531224499592,mofa,z_corr_best_order,scaling_sparsity
46,1.0,0.8438506600105601,mofa,z_corr_best_order,scaling_sparsity
45,1.0,0.8967353717659483,mofa,z_corr_best_order,scaling_sparsity
44,1.0,0.9580602313637018,mofa,z_corr_best_order,scaling_sparsity
43,1.0,0.8231484279748476,mofa,z_corr_best_order,scaling_sparsity
42,1.0,0.8859632314117025,mofa,z_corr_best_order,scaling_sparsity
41,1.0,0.8827716795468727,mofa,z_corr_best_order,scaling_sparsity
40,1.0,0.8414599913598616,mofa,z_corr_best_order,scaling_sparsity
39,0.75,0.8388214083425336,mofa,z_corr_best_order,scaling_sparsity
38,0.75,0.996183746939951,mofa,z_corr_best_order,scaling_sparsity
37,0.75,0.9169148946383141,mofa,z_corr_best_order,scaling_sparsity
36,0.75,0.9308752076033215,mofa,z_corr_best_order,scaling_sparsity
35,0.75,0.911828810060961,mofa,z_corr_best_order,scaling_sparsity
34,0.75,0.9731355445687131,mofa,z_corr_best_order,scaling_sparsity
33,0.75,0.9037522392358277,mofa,z_corr_best_order,scaling_sparsity
32,0.75,0.7293768924302789,mofa,z_corr_best_order,scaling_sparsity
31,0.75,0.9088361733787739,mofa,z_corr_best_order,scaling_sparsity
30,0.75,0.8782622185954974,mofa,z_corr_best_order,scaling_sparsity
29,0.5,0.8734220515528248,mofa,z_corr_best_order,scaling_sparsity
28,0.5,0.9970006048096769,mofa,z_corr_best_order,scaling_sparsity
27,0.5,0.8806484327749242,mofa,z_corr_best_order,scaling_sparsity
26,0.5,0.9980825805212881,mofa,z_corr_best_order,scaling_sparsity
25,0.5,0.9428976719627513,mofa,z_corr_best_order,scaling_sparsity
24,0.5,0.9978448039168626,mofa,z_corr_best_order,scaling_sparsity
23,0.5,0.9853260500168002,mofa,z_corr_best_order,scaling_sparsity
22,0.5,0.8656915470647529,mofa,z_corr_best_order,scaling_sparsity
21,0.5,0.9104434694955119,mofa,z_corr_best_order,scaling_sparsity
20,0.5,0.8807515000240003,mofa,z_corr_best_order,scaling_sparsity
19,0.25,0.8449648922382759,mofa,z_corr_best_order,scaling_sparsity
18,0.25,0.9979424950799212,mofa,z_corr_best_order,scaling_sparsity
17,0.25,0.8779935678970864,mofa,z_corr_best_order,scaling_sparsity
16,0.25,0.89592972687563,mofa,z_corr_best_order,scaling_sparsity
15,0.25,0.9517437911006574,mofa,z_corr_best_order,scaling_sparsity
14,0.25,0.9973288532616522,mofa,z_corr_best_order,scaling_sparsity
13,0.25,0.9969500696011135,mofa,z_corr_best_order,scaling_sparsity
12,0.25,0.9443919166706667,mofa,z_corr_best_order,scaling_sparsity
11,0.25,0.8900636490183842,mofa,z_corr_best_order,scaling_sparsity
10,0.25,0.828429434070945,mofa,z_corr_best_order,scaling_sparsity
9,0.0,0.9540020544328709,mofa,z_corr_best_order,scaling_sparsity
8,0.0,0.9967678970863533,mofa,z_corr_best_order,scaling_sparsity
7,0.0,0.955981836509384,mofa,z_corr_best_order,scaling_sparsity
6,0.0,0.8393820573129169,mofa,z_corr_best_order,scaling_sparsity
5,0.0,0.9958791532664522,mofa,z_corr_best_order,scaling_sparsity
4,0.0,0.9966554600873613,mofa,z_corr_best_order,scaling_sparsity
3,0.0,0.9956335429366868,mofa,z_corr_best_order,scaling_sparsity
2,0.0,0.9043310132962127,mofa,z_corr_best_order,scaling_sparsity
1,0.0,0.9957141842269477,mofa,z_corr_best_order,scaling_sparsity
0,0.0,0.996660682570921,mofa,z_corr_best_order,scaling_sparsity
