,factor,feature_name,weight,view
440,1,pitch_mean_height_cents_mean_onethird,0.2923791629837431,1
441,1,pitch_deviation_cents_mean_onethird,0.0016919342144145742,1
442,1,pitch_range_cents_mean_onethird,0.03688765314993963,1
443,1,pitch_min_cents_mean_onethird,0.2996962589178142,1
444,1,pitch_max_cents_mean_onethird,0.27222779914275064,1
445,1,pitch_mean_height_hz_mean_onethird,0.22672471520821602,1
446,1,pitch_deviation_hz_mean_onethird,0.13218200732407262,1
447,1,pitch_range_hz_mean_onethird,0.15734908039952772,1
448,1,pitch_min_hz_mean_onethird,0.23982215412516453,1
449,1,pitch_max_hz_mean_onethird,0.2133071317007042,1
450,1,vibrato_length_mean_onethird,0.042959428973830975,1
451,1,vibrato_coverage_mean_onethird,0.09829446941949144,1
452,1,vibrato_rate_hz_mean_onethird,0.001325577072659674,1
453,1,vibrato_extend_cents_mean_onethird,0.29438349852725726,1
454,1,vibrato_extend_hz_mean_onethird,0.20327384940273358,1
455,1,duration_std_onethird,-0.04707747219467795,1
456,1,pitch_mean_height_cents_std_onethird,-0.5208135989592322,1
457,1,pitch_deviation_cents_std_onethird,-0.2988534698570845,1
458,1,pitch_range_cents_std_onethird,-0.30496692726939334,1
459,1,pitch_min_cents_std_onethird,-0.4940274986440498,1
460,1,pitch_max_cents_std_onethird,-0.51738643975511,1
461,1,pitch_mean_height_hz_std_onethird,-0.28674825588147695,1
462,1,pitch_deviation_hz_std_onethird,-0.11380698150658008,1
463,1,pitch_range_hz_std_onethird,-0.10316878042400453,1
464,1,pitch_min_hz_std_onethird,-0.23772343799221352,1
465,1,pitch_max_hz_std_onethird,-0.261398095271636,1
466,1,vibrato_length_std_onethird,-0.00742115698980227,1
467,1,vibrato_coverage_std_onethird,-0.04160642401626169,1
468,1,vibrato_rate_hz_std_onethird,-0.060832369080480654,1
469,1,vibrato_extend_cents_std_onethird,-0.32712343683741235,1
470,1,vibrato_extend_hz_std_onethird,0.04531463474629945,1
471,1,lowlevel.average_loudness_essentia,0.3458047699373575,2
472,1,lowlevel.barkbands_crest.mean_essentia,-0.26525048201300916,2
473,1,lowlevel.barkbands_crest.stdev_essentia,-0.06954828431592612,2
474,1,lowlevel.barkbands_flatness_db.mean_essentia,-0.41928449600543166,2
475,1,lowlevel.barkbands_flatness_db.stdev_essentia,-0.42475973414496576,2
476,1,lowlevel.barkbands_kurtosis.mean_essentia,-0.35907086975327224,2
477,1,lowlevel.barkbands_kurtosis.stdev_essentia,-0.31670182364303845,2
478,1,lowlevel.barkbands_skewness.mean_essentia,-0.34319651091479647,2
479,1,lowlevel.barkbands_skewness.stdev_essentia,-0.26221544609225034,2
480,1,lowlevel.barkbands_spread.mean_essentia,0.3558272629161841,2
481,1,lowlevel.barkbands_spread.stdev_essentia,0.03842046267268753,2
482,1,lowlevel.dissonance.mean_essentia,0.22343977121584602,2
483,1,lowlevel.dissonance.stdev_essentia,-0.22098354317082256,2
484,1,lowlevel.dynamic_complexity_essentia,-0.2290731131225088,2
485,1,lowlevel.erbbands_crest.mean_essentia,-0.08574871582814723,2
486,1,lowlevel.erbbands_crest.stdev_essentia,0.007779955646198282,2
487,1,lowlevel.erbbands_flatness_db.mean_essentia,-0.19910832917236548,2
488,1,lowlevel.erbbands_flatness_db.stdev_essentia,-0.245129559739268,2
489,1,lowlevel.erbbands_kurtosis.mean_essentia,-0.18082673324576015,2
490,1,lowlevel.erbbands_kurtosis.stdev_essentia,-0.18027044029259334,2
491,1,lowlevel.erbbands_skewness.mean_essentia,-0.18426742928236847,2
492,1,lowlevel.erbbands_skewness.stdev_essentia,-0.176627364237428,2
493,1,lowlevel.erbbands_spread.mean_essentia,0.0987645021113493,2
494,1,lowlevel.erbbands_spread.stdev_essentia,-0.07788722923631045,2
495,1,lowlevel.hfc.mean_essentia,0.3623910017771496,2
496,1,lowlevel.hfc.stdev_essentia,0.09729872267315542,2
497,1,lowlevel.loudness_ebu128.integrated_essentia,0.3413374636838292,2
498,1,lowlevel.loudness_ebu128.loudness_range_essentia,-0.3716917224156487,2
499,1,lowlevel.loudness_ebu128.momentary.mean_essentia,0.36358182295765956,2
500,1,lowlevel.loudness_ebu128.momentary.stdev_essentia,-0.26323399538200976,2
501,1,lowlevel.loudness_ebu128.short_term.mean_essentia,0.3599620473995904,2
502,1,lowlevel.loudness_ebu128.short_term.stdev_essentia,-0.36509868939275325,2
503,1,lowlevel.melbands_crest.mean_essentia,-0.28405644932005236,2
504,1,lowlevel.melbands_crest.stdev_essentia,-0.039648644972124975,2
505,1,lowlevel.melbands_flatness_db.mean_essentia,-0.4718486685103487,2
506,1,lowlevel.melbands_flatness_db.stdev_essentia,-0.43407474434508986,2
507,1,lowlevel.melbands_kurtosis.mean_essentia,-0.287906330093875,2
508,1,lowlevel.melbands_kurtosis.stdev_essentia,-0.2413074097327081,2
509,1,lowlevel.melbands_skewness.mean_essentia,-0.24851244797560784,2
510,1,lowlevel.melbands_skewness.stdev_essentia,-0.18489653274122045,2
511,1,lowlevel.melbands_spread.mean_essentia,0.38981015775475253,2
512,1,lowlevel.melbands_spread.stdev_essentia,0.16294893500891852,2
513,1,lowlevel.pitch_salience.mean_essentia,0.22350864381282037,2
514,1,lowlevel.pitch_salience.stdev_essentia,-0.1537605168684704,2
515,1,lowlevel.silence_rate_20dB.mean_essentia,0.13251635515315865,2
516,1,lowlevel.silence_rate_20dB.stdev_essentia,-0.13263194204632114,2
517,1,lowlevel.silence_rate_30dB.mean_essentia,0.9266552896122421,2
518,1,lowlevel.silence_rate_30dB.stdev_essentia,-0.9266451616214841,2
519,1,lowlevel.silence_rate_60dB.mean_essentia,-0.057091015400085474,2
520,1,lowlevel.silence_rate_60dB.stdev_essentia,-0.04689505096212969,2
521,1,lowlevel.spectral_centroid.mean_essentia,0.38233643298616476,2
522,1,lowlevel.spectral_centroid.stdev_essentia,-0.0652480785553618,2
523,1,lowlevel.spectral_complexity.mean_essentia,0.2581104683450512,2
524,1,lowlevel.spectral_complexity.stdev_essentia,0.12883718429179228,2
525,1,lowlevel.spectral_energy.mean_essentia,-0.11207999317356945,2
526,1,lowlevel.spectral_energy.stdev_essentia,-0.3111622203992779,2
527,1,lowlevel.spectral_energyband_high.stdev_essentia,0.06612773721010241,2
528,1,lowlevel.spectral_energyband_low.mean_essentia,-0.22835417376213155,2
529,1,lowlevel.spectral_energyband_low.stdev_essentia,-0.20299894760157053,2
530,1,lowlevel.spectral_energyband_middle_high.mean_essentia,0.3331281474423336,2
531,1,lowlevel.spectral_energyband_middle_high.stdev_essentia,0.14756080139681368,2
532,1,lowlevel.spectral_energyband_middle_low.mean_essentia,-0.11354841483645958,2
533,1,lowlevel.spectral_energyband_middle_low.stdev_essentia,-0.2568290026491336,2
534,1,lowlevel.spectral_entropy.mean_essentia,0.3905049650184413,2
535,1,lowlevel.spectral_entropy.stdev_essentia,-0.3650990512750378,2
536,1,lowlevel.spectral_flux.mean_essentia,0.22573549961046974,2
537,1,lowlevel.spectral_flux.stdev_essentia,-0.10948517743563949,2
538,1,lowlevel.spectral_kurtosis.mean_essentia,-0.38143302478558927,2
539,1,lowlevel.spectral_kurtosis.stdev_essentia,-0.45932500245255015,2
540,1,lowlevel.spectral_rolloff.mean_essentia,0.42479135034691184,2
541,1,lowlevel.spectral_rolloff.stdev_essentia,0.14670523930650628,2
542,1,lowlevel.spectral_skewness.mean_essentia,-0.3119638971989043,2
543,1,lowlevel.spectral_skewness.stdev_essentia,-0.4586826768919935,2
544,1,lowlevel.spectral_spread.mean_essentia,0.23255032370586673,2
545,1,lowlevel.spectral_spread.stdev_essentia,-0.16780755831500704,2
546,1,lowlevel.spectral_strongpeak.mean_essentia,0.29263499592229436,2
547,1,lowlevel.spectral_strongpeak.stdev_essentia,0.2383962279407587,2
548,1,lowlevel.zerocrossingrate.mean_essentia,0.44190858182539833,2
549,1,lowlevel.zerocrossingrate.stdev_essentia,0.06484027228931402,2
550,1,rhythm.beats_count_essentia,0.06708136779534393,2
551,1,rhythm.beats_loudness.mean_essentia,-0.0916723187651615,2
552,1,rhythm.beats_loudness.stdev_essentia,-0.36849503685003,2
553,1,rhythm.bpm_essentia,0.05499503218654326,2
554,1,rhythm.bpm_histogram_first_peak_bpm_essentia,0.05096737551476494,2
555,1,rhythm.bpm_histogram_first_peak_weight_essentia,-0.1167637499866962,2
556,1,rhythm.bpm_histogram_second_peak_bpm_essentia,0.012288936556386373,2
557,1,rhythm.bpm_histogram_second_peak_spread_essentia,-0.13881208210600268,2
558,1,rhythm.bpm_histogram_second_peak_weight_essentia,-0.10695284167696933,2
559,1,rhythm.danceability_essentia,0.32304392504996904,2
560,1,rhythm.onset_rate_essentia,0.28830429089231363,2
561,1,tonal.hpcp_crest.mean_essentia,-0.02261538555936953,2
562,1,tonal.hpcp_crest.stdev_essentia,0.10315841990411155,2
563,1,tonal.hpcp_entropy.mean_essentia,0.062414844309111046,2
564,1,tonal.hpcp_entropy.stdev_essentia,0.2291906080000318,2
565,1,tonal.tuning_diatonic_strength_essentia,0.13342182897699575,2
566,1,tonal.tuning_equal_tempered_deviation_essentia,0.1263954334097333,2
567,1,tonal.tuning_frequency_essentia,0.010115328204284364,2
568,1,tonal.tuning_nontempered_energy_ratio_essentia,0.15913985937691788,2
569,1,lines,-0.008524816371696893,3
570,1,words,-0.04490505522715947,3
571,1,verses,-0.014827372382634284,3
572,1,words_token,-0.04004270728746641,3
573,1,unique_words_token,-0.07774582708445406,3
574,1,length_mean_words_token,0.016496537068069996,3
575,1,length_max_words_token,-0.0325460736901566,3
576,1,length_mstd_words_token,0.01639832538252928,3
577,1,polarity,0.029555816587926855,3
578,1,subjectivity,0.0134511094057597,3
579,1,DET,-0.05963797815103715,3
580,1,PRON,0.0007077721913783435,3
581,1,CCONJ,-0.11436308416142281,3
582,1,ADP,-0.009484640080870518,3
583,1,PUNCT,0.03041724374046892,3
584,2,zcr_mean_pyAA,-1.4025677501560145,0
585,2,energy_mean_pyAA,-0.2698406833058374,0
586,2,energy_entropy_mean_pyAA,-0.2843954250113907,0
587,2,spectral_centroid_mean_pyAA,-1.0467431895169295,0
588,2,spectral_spread_mean_pyAA,0.12485028369447893,0
589,2,spectral_entropy_mean_pyAA,-1.4290122587362863,0
590,2,spectral_flux_mean_pyAA,0.7867310295006331,0
591,2,spectral_rolloff_mean_pyAA,-1.452299487757386,0
592,2,mfcc_1_mean_pyAA,-0.6621095793995304,0
593,2,mfcc_2_mean_pyAA,1.297448596744032,0
594,2,mfcc_3_mean_pyAA,-0.3158876248321327,0
595,2,mfcc_4_mean_pyAA,0.18910410897469793,0
596,2,mfcc_5_mean_pyAA,-0.3385844912068333,0
597,2,mfcc_6_mean_pyAA,-0.2619787784379707,0
598,2,mfcc_7_mean_pyAA,-0.07914231245609973,0
599,2,mfcc_8_mean_pyAA,-0.016750702992108766,0
600,2,mfcc_9_mean_pyAA,-0.07882692532370625,0
601,2,mfcc_10_mean_pyAA,-0.17783689896633925,0
602,2,mfcc_11_mean_pyAA,-0.15657445546183604,0
603,2,mfcc_12_mean_pyAA,0.045249790059305184,0
604,2,mfcc_13_mean_pyAA,-0.10011460085664194,0
605,2,chroma_1_mean_pyAA,0.5250317418900521,0
606,2,chroma_2_mean_pyAA,0.0949900978245807,0
607,2,chroma_3_mean_pyAA,0.38167215326328763,0
608,2,chroma_4_mean_pyAA,0.4674565667372234,0
609,2,chroma_5_mean_pyAA,0.5558762704266039,0
610,2,chroma_6_mean_pyAA,0.31648330251473833,0
611,2,chroma_7_mean_pyAA,0.20985600307844346,0
612,2,chroma_8_mean_pyAA,-0.4333894542830075,0
613,2,chroma_9_mean_pyAA,0.11407767771675412,0
614,2,chroma_10_mean_pyAA,0.3696714564273623,0
615,2,chroma_11_mean_pyAA,0.46699722518724635,0
616,2,chroma_12_mean_pyAA,0.10260604436062518,0
617,2,chroma_std_mean_pyAA,0.9224008213894185,0
618,2,delta zcr_mean_pyAA,-0.8035613795889047,0
619,2,delta energy_mean_pyAA,-0.10322110614262646,0
620,2,delta energy_entropy_mean_pyAA,-0.21096345467978475,0
621,2,delta spectral_centroid_mean_pyAA,-0.3202902414451834,0
622,2,delta spectral_spread_mean_pyAA,0.08398804031611275,0
623,2,delta spectral_entropy_mean_pyAA,-0.8104515285814732,0
624,2,delta spectral_flux_mean_pyAA,0.38163346790271824,0
625,2,delta spectral_rolloff_mean_pyAA,-0.7362252749759098,0
626,2,delta mfcc_1_mean_pyAA,0.11034933365540821,0
627,2,delta mfcc_2_mean_pyAA,0.6762450692405357,0
628,2,delta mfcc_3_mean_pyAA,-0.017716530649944214,0
629,2,delta mfcc_4_mean_pyAA,0.12408534715074113,0
630,2,delta mfcc_5_mean_pyAA,-0.025241309857054244,0
631,2,delta mfcc_6_mean_pyAA,-0.07329282898807749,0
632,2,delta mfcc_7_mean_pyAA,0.06235869387747236,0
633,2,delta mfcc_8_mean_pyAA,-0.04846800097009048,0
634,2,delta mfcc_9_mean_pyAA,-0.023033020421279735,0
635,2,delta mfcc_10_mean_pyAA,-0.11521476572318533,0
636,2,delta mfcc_11_mean_pyAA,0.0515096305753104,0
637,2,delta mfcc_12_mean_pyAA,-0.0032269594695338868,0
638,2,delta mfcc_13_mean_pyAA,-0.036699603222111285,0
639,2,delta chroma_1_mean_pyAA,0.1923994486995599,0
640,2,delta chroma_2_mean_pyAA,-0.14603889843394965,0
641,2,delta chroma_3_mean_pyAA,0.2267414659343503,0
642,2,delta chroma_4_mean_pyAA,0.09265962458103184,0
643,2,delta chroma_5_mean_pyAA,0.06951252691110187,0
644,2,delta chroma_6_mean_pyAA,0.003944370815407607,0
645,2,delta chroma_7_mean_pyAA,0.14089618067878304,0
646,2,delta chroma_8_mean_pyAA,-0.3821176962973937,0
647,2,delta chroma_9_mean_pyAA,-0.025182380180650263,0
648,2,delta chroma_10_mean_pyAA,0.179228219836752,0
649,2,delta chroma_11_mean_pyAA,0.1863533703191216,0
650,2,delta chroma_12_mean_pyAA,-0.12368547058945291,0
651,2,delta chroma_std_mean_pyAA,0.5590011590332074,0
652,2,zcr_std_pyAA,-0.7024500745305599,0
653,2,energy_std_pyAA,-0.0265819706307978,0
654,2,energy_entropy_std_pyAA,-0.024856671482598975,0
655,2,spectral_centroid_std_pyAA,0.032683052707498945,0
656,2,spectral_spread_std_pyAA,0.9387444263173398,0
657,2,spectral_entropy_std_pyAA,-0.9018417297763023,0
658,2,spectral_flux_std_pyAA,0.22224076011416197,0
659,2,spectral_rolloff_std_pyAA,-0.6805102683546095,0
660,2,mfcc_1_std_pyAA,0.1552926460666125,0
661,2,mfcc_2_std_pyAA,-0.00730642744995079,0
662,2,mfcc_3_std_pyAA,0.018000161311964875,0
663,2,mfcc_4_std_pyAA,-0.013421994437790574,0
664,2,mfcc_5_std_pyAA,0.059968856186333575,0
665,2,mfcc_6_std_pyAA,0.07203214800016004,0
666,2,mfcc_7_std_pyAA,0.05979412694812587,0
667,2,mfcc_8_std_pyAA,0.13090452945155126,0
668,2,mfcc_9_std_pyAA,0.12902629643777344,0
669,2,mfcc_10_std_pyAA,0.11611420987606218,0
670,2,mfcc_11_std_pyAA,0.2014972459817609,0
671,2,mfcc_12_std_pyAA,0.251174839833359,0
672,2,mfcc_13_std_pyAA,0.3735226463154811,0
673,2,chroma_1_std_pyAA,0.6007271969186461,0
674,2,chroma_2_std_pyAA,0.30860863695013385,0
675,2,chroma_3_std_pyAA,0.4484194741686061,0
676,2,chroma_4_std_pyAA,0.543338537998577,0
677,2,chroma_5_std_pyAA,0.6108752987605557,0
678,2,chroma_6_std_pyAA,0.427057541472686,0
679,2,chroma_7_std_pyAA,0.194594997639512,0
680,2,chroma_8_std_pyAA,-0.09426908519614557,0
681,2,chroma_9_std_pyAA,0.2395665505072119,0
682,2,chroma_10_std_pyAA,0.4536706328638571,0
683,2,chroma_11_std_pyAA,0.5083495461480377,0
684,2,chroma_12_std_pyAA,0.3002316070267971,0
685,2,chroma_std_std_pyAA,0.1852760278392136,0
686,2,delta zcr_std_pyAA,-0.7182428735808438,0
687,2,delta energy_std_pyAA,-0.3267163186106045,0
688,2,delta energy_entropy_std_pyAA,-0.06736918987473688,0
689,2,delta spectral_centroid_std_pyAA,0.257543021059526,0
690,2,delta spectral_spread_std_pyAA,0.980550681281995,0
691,2,delta spectral_entropy_std_pyAA,-0.8641935998001441,0
692,2,delta spectral_flux_std_pyAA,0.22548984695745478,0
693,2,delta spectral_rolloff_std_pyAA,-0.6299901265220302,0
694,2,delta mfcc_1_std_pyAA,-0.05254189390011616,0
695,2,delta mfcc_2_std_pyAA,-0.1686752539461233,0
696,2,delta mfcc_3_std_pyAA,-0.26582703245454975,0
697,2,delta mfcc_4_std_pyAA,-0.3251577201044979,0
698,2,delta mfcc_5_std_pyAA,-0.37828576025518584,0
699,2,delta mfcc_6_std_pyAA,-0.3572358885370135,0
700,2,delta mfcc_7_std_pyAA,-0.4464140580467675,0
701,2,delta mfcc_8_std_pyAA,-0.46392318617882217,0
702,2,delta mfcc_9_std_pyAA,-0.4901193833190299,0
703,2,delta mfcc_10_std_pyAA,-0.497717377799201,0
704,2,delta mfcc_11_std_pyAA,-0.5007353036644536,0
705,2,delta mfcc_12_std_pyAA,-0.45071814243158664,0
706,2,delta mfcc_13_std_pyAA,-0.4180702242106791,0
707,2,delta chroma_1_std_pyAA,0.41542125439340644,0
708,2,delta chroma_2_std_pyAA,0.18323611059534292,0
709,2,delta chroma_3_std_pyAA,0.1130866445918309,0
710,2,delta chroma_4_std_pyAA,0.3597325425224062,0
711,2,delta chroma_5_std_pyAA,0.3110935178362997,0
712,2,delta chroma_6_std_pyAA,0.25356883484448245,0
713,2,delta chroma_7_std_pyAA,-0.10531653324783476,0
714,2,delta chroma_8_std_pyAA,-0.1635652659045833,0
715,2,delta chroma_9_std_pyAA,0.0936897731607908,0
716,2,delta chroma_10_std_pyAA,0.22852110447519222,0
717,2,delta chroma_11_std_pyAA,0.03383710616930612,0
718,2,delta chroma_12_std_pyAA,0.21053739393506254,0
719,2,delta chroma_std_std_pyAA,-0.14160952142952998,0
720,2,tempo_pyAA,-0.01506031615951081,0
721,2,global_highest_pitch_cents_all,-1.307732671063191,1
722,2,global_lowest_pitch_cents_all,-0.8877121564644873,1
723,2,global_pitch_range_cents_all,-0.5951219742405875,1
724,2,duration_mean_all,0.26738698096001795,1
725,2,interval_duration_mean_all,0.43704993850031804,1
726,2,interval_duration_std_all,0.5627705001319511,1
727,2,global_highest_pitch_cents_onethird,-1.3225196918735211,1
728,2,global_lowest_pitch_cents_onethird,-0.8370156620915566,1
729,2,global_pitch_range_cents_onethird,-0.7077299666715052,1
730,2,global_vibrato_coverage_onethird,0.14863567057025862,1
731,2,duration_mean_onethird,0.19020031432857265,1
732,2,pitch_mean_height_cents_mean_onethird,-1.147112886174796,1
733,2,pitch_deviation_cents_mean_onethird,-0.6167870041375713,1
734,2,pitch_range_cents_mean_onethird,-0.6734067494140878,1
735,2,pitch_min_cents_mean_onethird,-1.0942749266503877,1
736,2,pitch_max_cents_mean_onethird,-1.1770070538120887,1
737,2,pitch_mean_height_hz_mean_onethird,-1.1911530130444639,1
738,2,pitch_deviation_hz_mean_onethird,-1.1351427653468926,1
739,2,pitch_range_hz_mean_onethird,-1.1655524687130576,1
740,2,pitch_min_hz_mean_onethird,-1.1256838447236661,1
741,2,pitch_max_hz_mean_onethird,-1.2323059096020066,1
742,2,vibrato_length_mean_onethird,0.17223341618996046,1
743,2,vibrato_coverage_mean_onethird,0.16255457071690466,1
744,2,vibrato_rate_hz_mean_onethird,-0.1473841241065266,1
745,2,vibrato_extend_cents_mean_onethird,-1.1138245374734992,1
746,2,vibrato_extend_hz_mean_onethird,-1.1473571542422882,1
747,2,duration_std_onethird,-0.04276500708393285,1
748,2,pitch_mean_height_cents_std_onethird,-0.4783409520663413,1
749,2,pitch_deviation_cents_std_onethird,-0.3190585341374344,1
750,2,pitch_range_cents_std_onethird,-0.3733088810486375,1
751,2,pitch_min_cents_std_onethird,-0.3302361311233546,1
752,2,pitch_max_cents_std_onethird,-0.5135049436347571,1
753,2,pitch_mean_height_hz_std_onethird,-1.0619127732962919,1
754,2,pitch_deviation_hz_std_onethird,-1.066083879304676,1
755,2,pitch_range_hz_std_onethird,-1.1164020065635707,1
756,2,pitch_min_hz_std_onethird,-0.8828181977341045,1
757,2,pitch_max_hz_std_onethird,-1.1489436358819525,1
758,2,vibrato_length_std_onethird,0.0913722914364254,1
759,2,vibrato_coverage_std_onethird,0.05443285865106982,1
760,2,vibrato_rate_hz_std_onethird,-0.1500488305638619,1
761,2,vibrato_extend_cents_std_onethird,-0.33320685779583714,1
762,2,vibrato_extend_hz_std_onethird,-1.0604239672583098,1
763,2,lowlevel.average_loudness_essentia,-0.48523379035545344,2
764,2,lowlevel.barkbands_crest.mean_essentia,0.9852499367209064,2
765,2,lowlevel.barkbands_crest.stdev_essentia,0.22339177269560678,2
766,2,lowlevel.barkbands_flatness_db.mean_essentia,1.1031767128930148,2
767,2,lowlevel.barkbands_flatness_db.stdev_essentia,0.6705460234724769,2
768,2,lowlevel.barkbands_kurtosis.mean_essentia,1.0518474720113191,2
769,2,lowlevel.barkbands_kurtosis.stdev_essentia,0.6549864393461569,2
770,2,lowlevel.barkbands_skewness.mean_essentia,1.140822688736004,2
771,2,lowlevel.barkbands_skewness.stdev_essentia,0.3706875162444818,2
772,2,lowlevel.barkbands_spread.mean_essentia,-1.3412791024704673,2
773,2,lowlevel.barkbands_spread.stdev_essentia,-0.6006826311263554,2
774,2,lowlevel.dissonance.mean_essentia,-1.1672395988758466,2
775,2,lowlevel.dissonance.stdev_essentia,0.9444242766507269,2
776,2,lowlevel.dynamic_complexity_essentia,0.3562707462005148,2
777,2,lowlevel.erbbands_crest.mean_essentia,0.782092046037156,2
778,2,lowlevel.erbbands_crest.stdev_essentia,0.5094516037721554,2
779,2,lowlevel.erbbands_flatness_db.mean_essentia,0.5310746971620375,2
780,2,lowlevel.erbbands_flatness_db.stdev_essentia,0.43232231264664184,2
781,2,lowlevel.erbbands_kurtosis.mean_essentia,0.5596819113353156,2
782,2,lowlevel.erbbands_kurtosis.stdev_essentia,0.5014379970964256,2
783,2,lowlevel.erbbands_skewness.mean_essentia,1.241318568189903,2
784,2,lowlevel.erbbands_skewness.stdev_essentia,0.321241746051463,2
785,2,lowlevel.erbbands_spread.mean_essentia,-0.4157278853668598,2
786,2,lowlevel.erbbands_spread.stdev_essentia,0.1201665654620186,2
787,2,lowlevel.hfc.mean_essentia,-1.0133332047136767,2
788,2,lowlevel.hfc.stdev_essentia,-0.6505873302694091,2
789,2,lowlevel.loudness_ebu128.integrated_essentia,-0.7204151863344024,2
790,2,lowlevel.loudness_ebu128.loudness_range_essentia,0.4019128968254169,2
791,2,lowlevel.loudness_ebu128.momentary.mean_essentia,-0.7247153411159502,2
792,2,lowlevel.loudness_ebu128.momentary.stdev_essentia,0.2987452555516096,2
793,2,lowlevel.loudness_ebu128.short_term.mean_essentia,-0.7315530504831743,2
794,2,lowlevel.loudness_ebu128.short_term.stdev_essentia,0.37853687076255815,2
795,2,lowlevel.melbands_crest.mean_essentia,0.7196760408811032,2
796,2,lowlevel.melbands_crest.stdev_essentia,-0.07509330988428985,2
797,2,lowlevel.melbands_flatness_db.mean_essentia,1.2623765196454027,2
798,2,lowlevel.melbands_flatness_db.stdev_essentia,0.5187805483399249,2
799,2,lowlevel.melbands_kurtosis.mean_essentia,0.7254040303690064,2
800,2,lowlevel.melbands_kurtosis.stdev_essentia,0.390794322791095,2
801,2,lowlevel.melbands_skewness.mean_essentia,0.5796562770793384,2
802,2,lowlevel.melbands_skewness.stdev_essentia,0.21171739614292562,2
803,2,lowlevel.melbands_spread.mean_essentia,-1.4803424595212993,2
804,2,lowlevel.melbands_spread.stdev_essentia,-1.039502956482707,2
805,2,lowlevel.pitch_salience.mean_essentia,-0.6486571028584244,2
806,2,lowlevel.pitch_salience.stdev_essentia,0.23754027369182246,2
807,2,lowlevel.silence_rate_20dB.mean_essentia,-0.13155546378170477,2
808,2,lowlevel.silence_rate_20dB.stdev_essentia,0.13173163674448266,2
809,2,lowlevel.silence_rate_30dB.mean_essentia,-2.036287871460693,2
810,2,lowlevel.silence_rate_30dB.stdev_essentia,2.036007308990667,2
811,2,lowlevel.silence_rate_60dB.mean_essentia,-0.08398515802408492,2
812,2,lowlevel.silence_rate_60dB.stdev_essentia,-0.07740304977166448,2
813,2,lowlevel.spectral_centroid.mean_essentia,-1.4605310582778304,2
814,2,lowlevel.spectral_centroid.stdev_essentia,-0.5532725499296292,2
815,2,lowlevel.spectral_complexity.mean_essentia,-0.8886987766607503,2
816,2,lowlevel.spectral_complexity.stdev_essentia,-1.0372673264736831,2
817,2,lowlevel.spectral_energy.mean_essentia,0.4640538365777565,2
818,2,lowlevel.spectral_energy.stdev_essentia,0.7356610702378977,2
819,2,lowlevel.spectral_energyband_high.stdev_essentia,-0.5722498111249182,2
820,2,lowlevel.spectral_energyband_low.mean_essentia,0.26064282251348475,2
821,2,lowlevel.spectral_energyband_low.stdev_essentia,0.18809151723673828,2
822,2,lowlevel.spectral_energyband_middle_high.mean_essentia,-0.7977413708960795,2
823,2,lowlevel.spectral_energyband_middle_high.stdev_essentia,-0.18913531724348145,2
824,2,lowlevel.spectral_energyband_middle_low.mean_essentia,0.9842307598964336,2
825,2,lowlevel.spectral_energyband_middle_low.stdev_essentia,1.031449791872738,2
826,2,lowlevel.spectral_entropy.mean_essentia,-1.1813975291132388,2
827,2,lowlevel.spectral_entropy.stdev_essentia,0.8309199503336024,2
828,2,lowlevel.spectral_flux.mean_essentia,-0.4614149761816525,2
829,2,lowlevel.spectral_flux.stdev_essentia,0.16379300094933702,2
830,2,lowlevel.spectral_kurtosis.mean_essentia,0.9844924215327608,2
831,2,lowlevel.spectral_kurtosis.stdev_essentia,0.9296589490995714,2
832,2,lowlevel.spectral_rolloff.mean_essentia,-1.4899777156957161,2
833,2,lowlevel.spectral_rolloff.stdev_essentia,-0.6959293115016136,2
834,2,lowlevel.spectral_skewness.mean_essentia,1.1608399205720505,2
835,2,lowlevel.spectral_skewness.stdev_essentia,0.9448634197044602,2
836,2,lowlevel.spectral_spread.mean_essentia,-0.36416590416779643,2
837,2,lowlevel.spectral_spread.stdev_essentia,0.27386732312042855,2
838,2,lowlevel.spectral_strongpeak.mean_essentia,-0.10807478464197441,2
839,2,lowlevel.spectral_strongpeak.stdev_essentia,-0.38708219961420565,2
840,2,lowlevel.zerocrossingrate.mean_essentia,-1.4164891485636513,2
841,2,lowlevel.zerocrossingrate.stdev_essentia,-0.5827052436015189,2
842,2,rhythm.beats_count_essentia,-0.18580946548941807,2
843,2,rhythm.beats_loudness.mean_essentia,0.3288870964197107,2
844,2,rhythm.beats_loudness.stdev_essentia,0.8124492419188784,2
845,2,rhythm.bpm_essentia,-0.137243663149208,2
846,2,rhythm.bpm_histogram_first_peak_bpm_essentia,-0.13736238589659455,2
847,2,rhythm.bpm_histogram_first_peak_weight_essentia,0.19818451901908865,2
848,2,rhythm.bpm_histogram_second_peak_bpm_essentia,-0.06004331642104367,2
849,2,rhythm.bpm_histogram_second_peak_spread_essentia,0.34079220489055145,2
850,2,rhythm.bpm_histogram_second_peak_weight_essentia,0.08486104981966792,2
851,2,rhythm.danceability_essentia,-0.4510464982148782,2
852,2,rhythm.onset_rate_essentia,-0.3259128545625926,2
853,2,tonal.hpcp_crest.mean_essentia,0.8409870648224308,2
854,2,tonal.hpcp_crest.stdev_essentia,0.4872948361734159,2
855,2,tonal.hpcp_entropy.mean_essentia,-0.9225516384381516,2
856,2,tonal.hpcp_entropy.stdev_essentia,-0.4577165713912509,2
